UID          PID    PPID  C    SZ   RSS PSR STIME TTY          TIME CMD
root           1       0  3  6563 16740  10 09:49 ?        00:00:02 /usr/lib/systemd/systemd --switched-root --system --deserialize=53 splash
root        2462       2  0     0     0  10 09:49 ?        00:00:00 [kworker/R-sdma1]
root        2463       2  0     0     0  10 09:49 ?        00:00:00 [kworker/R-vcn_dec_0]
root        2464       2  0     0     0   9 09:49 ?        00:00:00 [kworker/R-vcn_enc_0.0]
root        2465       2  0     0     0  10 09:49 ?        00:00:00 [kworker/R-vcn_enc_0.1]
root        2466       2  0     0     0   9 09:49 ?        00:00:00 [kworker/R-jpeg_dec]
root        2474       2  0     0     0   2 09:49 ?        00:00:00 [kworker/u48:2-efi_rts_wq]
root        3086       2  0     0     0   5 09:49 ?        00:00:00 [krfcommd]
root        3138       2  0     0     0   3 09:49 ?        00:00:00 [kworker/u53:1-ttm]
root        3162       2  0     0     0   4 09:49 ?        00:00:00 [kworker/u52:1]
root        3163       2  0     0     0   1 09:49 ?        00:00:00 [kworker/u48:3-comp_1.1.0]
colord      3175       1  0 80035 16552   3 09:49 ?        00:00:00 /usr/libexec/colord
root        3232       1  0 80469 11992   2 09:49 ?        00:00:00 /usr/libexec/upowerd
cups-br+    4159       1  0 51885 22652   4 09:49 ?        00:00:00 /usr/sbin/cups-browsed
root        4160       1  0 259342 66296  6 09:49 ?        00:00:00 node /home/sanjevi/.local/bin/portless proxy start --foreground -p 443
root        4214       1  0 77936  7800   0 09:49 ?        00:00:00 /usr/libexec/power-profiles-daemon
root        4364    1787  0 43869 10796   7 09:49 ?        00:00:00 gdm-session-worker [pam/gdm-password]
root        4493       2  0     0     0   7 09:49 ?        00:00:00 [kworker/u48:4]
sanjevi     4542    1756  0 46459 10692   6 09:49 ?        00:00:00 /usr/bin/gnome-keyring-daemon --foreground --components=pkcs11,secrets --control-directory=/run/user/1000/keyring
sanjevi     4618    4364  0 42699  6576   7 09:49 tty2     00:00:00 /usr/libexec/gdm-wayland-session /usr/bin/gnome-session --session=ubuntu
sanjevi     4629    4618  0 43801  9372   6 09:49 tty2     00:00:00 /usr/libexec/gnome-session-init-worker ubuntu
sanjevi     4870    1756  0 24388  7860   9 09:49 ?        00:00:00 /usr/libexec/gcr-ssh-agent --base-dir /run/user/1000/gcr
sanjevi     4871    1756  0 22452  5700   2 09:49 ?        00:00:00 /usr/libexec/gnome-session-ctl --monitor
sanjevi     4872    1756  0  2621  6692  10 09:49 ?        00:00:00 /usr/bin/ssh-agent -D
sanjevi     4884    1756  0 78886  8816  10 09:49 ?        00:00:00 /usr/libexec/gvfsd
sanjevi     4890    1756  0 100242 7736   5 09:49 ?        00:00:00 /usr/libexec/gvfsd-fuse /run/user/1000/gvfs -f
sanjevi     4893    1756  0 153966 11176  1 09:49 ?        00:00:00 /usr/libexec/gnome-session-service --session=ubuntu
sanjevi     4905    1756 16 1743045 257272 0 09:49 ?       00:00:11 /usr/bin/gnome-shell --mode=ubuntu
sanjevi     4972    1756  0 95270  8048   4 09:49 ?        00:00:00 /usr/libexec/at-spi-bus-launcher
sanjevi     4979    4972  0  2152  5068   7 09:49 ?        00:00:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 11 --address=unix:path=/run/user/1000/at-spi/bus
sanjevi     4981    1756  0 42172  7580   0 09:49 ?        00:00:00 /usr/libexec/at-spi2-registryd --use-gnome-session
sanjevi     5200    1756  0 164653 19320  3 09:49 ?        00:00:00 /usr/libexec/gnome-shell-calendar-server
sanjevi     5208    1756  0 152513 46072 10 09:49 ?        00:00:00 /usr/libexec/evolution-source-registry
sanjevi     5226    1756  0 684534 32140  0 09:49 ?        00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
sanjevi     5247    1756  0 97028 11752   4 09:49 ?        00:00:00 /usr/bin/ibus-daemon --panel disable
sanjevi     5250    1756  0 64085 10560   8 09:49 ?        00:00:00 /usr/libexec/gsd-a11y-settings
sanjevi     5252    1756  0 117344 32032  3 09:49 ?        00:00:00 /usr/libexec/goa-daemon
sanjevi     5254    1756  0 63543 10412   9 09:49 ?        00:00:00 /usr/libexec/gsd-color
sanjevi     5255    1756  0 65676 12604   9 09:49 ?        00:00:00 /usr/libexec/gsd-datetime
sanjevi     5260    1756  0 98328 10792   7 09:49 ?        00:00:00 /usr/libexec/gsd-housekeeping
sanjevi     5263    1756  0 96420  7968   1 09:49 ?        00:00:00 /usr/libexec/gsd-keyboard
sanjevi     5266    1756  0 136523 14656  9 09:49 ?        00:00:00 /usr/libexec/gsd-media-keys
sanjevi     5268    1756  0 117435 11656  9 09:49 ?        00:00:00 /usr/libexec/gsd-power
sanjevi     5270    1756  0 82541 14512   0 09:49 ?        00:00:00 /usr/libexec/gsd-print-notifications
sanjevi     5277    1756  0 116930 8152   3 09:49 ?        00:00:00 /usr/libexec/gsd-rfkill
sanjevi     5281    1756  0 161077 32920  1 09:49 ?        00:00:00 /usr/bin/update-notifier
sanjevi     5282    1756  0 43108  7460   8 09:49 ?        00:00:00 /usr/libexec/gsd-screensaver-proxy
sanjevi     5288    1756  0 228972 64084  6 09:49 ?        00:00:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
sanjevi     5294    1756  0 78043  9896   3 09:49 ?        00:00:00 /usr/libexec/gsd-disk-utility-notify
sanjevi     5297    1756  0 117486 12972  5 09:49 ?        00:00:00 /usr/libexec/gsd-sharing
sanjevi     5325    1756  0 97064  9848   5 09:49 ?        00:00:00 /usr/libexec/gsd-smartcard
sanjevi     5331    1756  0 64372 10524   4 09:49 ?        00:00:00 /usr/libexec/gsd-sound
sanjevi     5339    1756  0 98206 10100  10 09:49 ?        00:00:00 /usr/libexec/gsd-usb-protection
sanjevi     5342    1756  0 98239 10600  10 09:49 ?        00:00:00 /usr/libexec/gsd-wwan
sanjevi     5357    1756  0 97633 10316   3 09:49 ?        00:00:00 /usr/libexec/goa-identity-service
sanjevi     5400    5247  0 61400  8088   2 09:49 ?        00:00:00 /usr/libexec/ibus-dconf
sanjevi     5404    5247  3 125224 35344  0 09:49 ?        00:00:02 /usr/libexec/ibus-extension-gtk3
sanjevi     5416    1756  0 77774  7904  10 09:49 ?        00:00:00 /usr/libexec/ibus-portal
sanjevi     5464    1756  0 684270 31968  4 09:49 ?        00:00:00 /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
sanjevi     5465    1756  0 100519 12712  2 09:49 ?        00:00:00 /usr/libexec/gsd-printer
sanjevi     5495    1756  0 223986 26192  3 09:49 ?        00:00:00 /usr/libexec/evolution-calendar-factory
sanjevi     5500    1756  1 220192 49176  3 09:49 ?        00:00:01 /usr/libexec/localsearch-3
sanjevi     5508    1756  0 139483 20504 11 09:49 ?        00:00:00 /usr/libexec/xdg-desktop-portal
sanjevi     5524    1756  0 172581 45216  0 09:49 ?        00:00:00 /usr/libexec/xdg-desktop-portal-gnome
sanjevi     5545    1756  0 207150 30944  4 09:49 ?        00:00:00 /usr/libexec/evolution-addressbook-factory
sanjevi     5548    1756  0 97406 11152   9 09:49 ?        00:00:00 /usr/libexec/gvfs-udisks2-volume-monitor
sanjevi     5565    5247  0 42943  7956   3 09:49 ?        00:00:00 /usr/libexec/ibus-engine-simple
sanjevi     5572    1756  0 98118  9524   8 09:49 ?        00:00:00 /usr/libexec/gvfs-afc-volume-monitor
sanjevi     5582    1756  0 77652  7344   9 09:49 ?        00:00:00 /usr/libexec/gvfs-mtp-volume-monitor
sanjevi     5587    1756  0 77894  7860   7 09:49 ?        00:00:00 /usr/libexec/gvfs-gphoto2-volume-monitor
sanjevi     5592    1756  0 77608  7176   9 09:49 ?        00:00:00 /usr/libexec/gvfs-goa-volume-monitor
sanjevi     5660    1756  0 42863  7184  10 09:49 ?        00:00:00 /usr/libexec/gvfsd-metadata
sanjevi     5755    1756  0 41330  6588   8 09:49 ?        00:00:00 /usr/libexec/dconf-service
sanjevi     5852    4884  0 152706 9920   3 09:49 ?        00:00:00 /usr/libexec/gvfsd-trash --spawner :1.22 /org/gtk/gvfs/exec_spaw/0
root        5951       2  0     0     0   4 09:49 ?        00:00:00 [kworker/4:3-cgroup_free]
root        5952       2  0     0     0   4 09:49 ?        00:00:00 [kworker/4:4-events]
sanjevi     5966    4905  0 784825 73200  6 09:49 ?        00:00:00 gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com/app
root        5982       2  0     0     0  11 09:49 ?        00:00:00 [kworker/u53:2-ttm]
root        5984       2  0     0     0  11 09:49 ?        00:00:00 [kworker/u53:3-ttm]
root        5985       2  0     0     0   2 09:49 ?        00:00:00 [kworker/u53:4-ttm]
root        5986       2  0     0     0   3 09:49 ?        00:00:00 [kworker/u53:5-ttm]
root        5987       2  0     0     0   9 09:49 ?        00:00:00 [kworker/u53:6-ttm]
root        5988       2  0     0     0   9 09:49 ?        00:00:00 [kworker/u53:7-ttm]
root        5989       2  0     0     0   7 09:49 ?        00:00:00 [kworker/u53:8-ttm]
root        5990       2  0     0     0   1 09:49 ?        00:00:00 [kworker/u53:9-ttm]
root        5991       2  0     0     0  10 09:49 ?        00:00:00 [kworker/u53:10-ttm]
root        5992       2  0     0     0  11 09:49 ?        00:00:00 [kworker/u53:11-ttm]
root        5993       2  0     0     0   9 09:49 ?        00:00:00 [kworker/u53:12-ttm]
root        5994       2  0     0     0   9 09:49 ?        00:00:00 [kworker/u53:13-ttm]
root        5995       2  0     0     0   9 09:49 ?        00:00:00 [kworker/u53:14-ttm]
root        5996       2  0     0     0  10 09:49 ?        00:00:00 [kworker/u53:15-ttm]
root        5997       2  0     0     0   9 09:49 ?        00:00:00 [kworker/u53:16]
sanjevi     6001    1756  0 123300 27460  8 09:49 ?        00:00:00 /usr/libexec/xdg-desktop-portal-gtk
sanjevi     6136    1756  0 75982  6360   5 09:49 ?        00:00:00 /snap/snapd-desktop-integration/391/usr/bin/user-session-helper /snap/snapd-desktop-integration/391/usr/bin/snapd-desktop-integration
sanjevi     6333    6136  0 110004 36064  2 09:49 ?        00:00:00 /snap/snapd-desktop-integration/391/usr/bin/snapd-desktop-integration
root        6993    1764  0  4711 12272   5 09:49 ?        00:00:00 sshd-session: sanjevi [priv]
sanjevi     7027    6993  0  4751  7756  11 09:49 ?        00:00:00 sshd-session: sanjevi
root        8598    1764  0  4709 12428   6 09:50 ?        00:00:00 sshd-session: sanjevi [priv]
sanjevi     8632    8598  0  4749  7804   2 09:50 ?        00:00:00 sshd-session: sanjevi@notty
sanjevi     8633    8632  0  2636  3696   8 09:50 ?        00:00:00 bash -s
sanjevi     8644    5500  4 176089 57216  3 09:50 ?        00:00:00 /usr/libexec/localsearch-extractor-3 --socket-fd 3
sanjevi     8747    8633 99  3271  4648   6 09:50 ?        00:00:00 ps -eF
    PID    PPID    PGID     SID NLWP ELAPSED STAT PSR %CPU %MEM   RSS    VSZ COMMAND         COMMAND
   4905    1756    4905    4905   41      65 Ssl    0 16.9  1.6 257272 6972180 gnome-shell   /usr/bin/gnome-shell --mode=ubuntu
   1984    1925    1882    1882   17      76 Sl     7  0.5  0.5 86880 2752620 dockerd        dockerd
   5966    4905    4905    4905   16      62 Sl     6  0.8  0.4 73200 3139300 gjs            gjs /usr/share/gnome-shell/extensions/ding@rastersoft.com/app/ding.js -E -P /usr/share/gnome-shell/extensions/ding@rastersoft.com/app
   4160       1    4160    4160    7      71 Ssl    6  0.5  0.4 66296 1037368 node           node /home/sanjevi/.local/bin/portless proxy start --foreground -p 443
   2014    1984    2014    2014   16      76 Ssl   10  0.4  0.4 64816 2390344 containerd     containerd --config /run/user/1000/docker/containerd/containerd.toml
   1881    1756    1881    1881    7      77 Ssl    3  0.4  0.4 64204 1036364 node           node /home/sanjevi/.local/bin/portless proxy start --foreground --no-tls -p 1355
   5288    1756    4893    4893    8      63 Sl     6  0.3  0.4 64084 915888 evolution-alarm /usr/libexec/evolution-data-server/evolution-alarm-notify
   8644    5500    5500    5500    7       4 SNl    3  4.0  0.3 57216 704356 localsearch-ext /usr/libexec/localsearch-extractor-3 --socket-fd 3
   5500    1756    5500    5500   12      63 SNsl   3  1.7  0.3 49176 880768 localsearch-3   /usr/libexec/localsearch-3
   1734       1    1734    1734   18      77 Ssl    5  0.8  0.2 46592 1356868 tailscaled     /usr/sbin/tailscaled --state=/var/lib/tailscale/tailscaled.state --socket=/run/tailscale/tailscaled.sock --port=41641
   5208    1756    5208    5208    5      64 Ssl   10  0.1  0.2 46072 610052 evolution-sourc /usr/libexec/evolution-source-registry
   5524    1756    5524    5524    6      63 Ssl    0  0.3  0.2 45216 690324 xdg-desktop-por /usr/libexec/xdg-desktop-portal-gnome
   1758       1    1758    1758   13      77 Ssl    4  0.1  0.2 43960 2171448 containerd     /usr/bin/containerd
   1510       1    1510    1510   18      78 Ssl    3  3.5  0.2 43660 2516700 snapd          /snap/snapd/current/usr/lib/snapd/snapd
   6333    6136    6136    6136    5      60 Sl     2  0.5  0.2 36064 440016 snapd-desktop-i /snap/snapd-desktop-integration/391/usr/bin/snapd-desktop-integration
   5404    5247    5247    5247    6      63 Sl     0  3.9  0.2 35344 500896 ibus-extension- /usr/libexec/ibus-extension-gtk3
   5281    1756    4893    4893    6      64 Sl     1  0.2  0.2 32920 644308 update-notifier /usr/bin/update-notifier
   1735       1    1735    1735    2      77 Ssl    5  0.1  0.2 32456 128700 unattended-upgr /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
   5226    1756    1880    1880   12      64 Sl     0  0.1  0.2 32140 2738136 gjs            /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.Shell.Notifications
   5252    1756    1880    1880    4      64 Sl     3  0.0  0.2 32032 469376 goa-daemon      /usr/libexec/goa-daemon
   5464    1756    1880    1880   12      63 Sl     4  0.1  0.2 31968 2737080 gjs            /usr/bin/gjs -m /usr/share/gnome-shell/org.gnome.ScreenSaver
   5545    1756    5545    5545    7      63 Ssl    4  0.0  0.1 30944 828600 evolution-addre /usr/libexec/evolution-addressbook-factory
   1496       1    1496    1496    1      78 Ss     6  0.1  0.1 29660  49428 networkd-dispat /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
   6001    1756    6001    6001    6      62 Ssl    8  0.1  0.1 27460 493200 xdg-desktop-por /usr/libexec/xdg-desktop-portal-gtk
   5495    1756    5495    5495   10      63 Ssl    3  0.1  0.1 26192 895944 evolution-calen /usr/libexec/evolution-calendar-factory
   1882    1756    1882    1882    8      77 Ssl   11  0.0  0.1 25328 1803356 rootlesskit    rootlesskit --state-dir=/run/user/1000/dockerd-rootless --net=slirp4netns --mtu=65520 --slirp4netns-sandbox=auto --slirp4netns-seccomp=auto --disable-host-loopback --port-driver=builtin --copy-up=/etc --copy-up=/run --propagation=rslave --detach-netns /usr/bin/dockerd-rootless.sh
   1925    1882    1882    1882   11      76 Sl    11  0.0  0.1 25100 2024808 exe            /proc/self/exe --state-dir=/run/user/1000/dockerd-rootless --net=slirp4netns --mtu=65520 --slirp4netns-sandbox=auto --slirp4netns-seccomp=auto --disable-host-loopback --port-driver=builtin --copy-up=/etc --copy-up=/run --propagation=rslave --detach-netns /usr/bin/dockerd-rootless.sh
   1490       1    1490    1490    4      78 Ssl   11  0.0  0.1 23664 461972 gnome-remote-de /usr/libexec/gnome-remote-desktop-daemon --system
   1906    1756    1906    1906    6      76 Ssl    3  0.3  0.1 23552 491676 wireplumber     /usr/bin/wireplumber
   4159       1    4159    4159    4      71 Ssl    4  0.0  0.1 22652 207540 cups-browsed    /usr/sbin/cups-browsed
   1637       1    1637    1637    4      77 Ssl    8  0.2  0.1 22184 339408 NetworkManager  /usr/sbin/NetworkManager --no-daemon
   5508    1756    5508    5508    6      63 Ssl   11  0.1  0.1 20504 557932 xdg-desktop-por /usr/libexec/xdg-desktop-portal
   5200    1756    1880    1880    7      64 Sl     3  0.0  0.1 19320 658612 gnome-shell-cal /usr/libexec/gnome-shell-calendar-server
    497       1     497     497    1      83 S<s    3  0.5  0.1 19200  42788 systemd-journal /usr/lib/systemd/systemd-journald
      1       0       1       1    1      88 Ss    10  3.1  0.1 16740  26252 systemd         /usr/lib/systemd/systemd --switched-root --system --deserialize=53 splash
   3175       1    3175    3175    4      72 Ssl    3  0.2  0.1 16552 320140 colord          /usr/libexec/colord
   1524       1    1524    1524    7      78 Ssl    1  0.3  0.1 16396 544256 udisksd         /usr/libexec/udisks2/udisksd
   1756       1    1756    1756    1      77 Ss     6  1.1  0.0 14980  23744 systemd         /usr/lib/systemd/systemd --user
    545       1     545     545    1      83 Ss     3  0.6  0.0 14880  41520 systemd-udevd   /usr/lib/systemd/systemd-udevd
   5266    1756    5266    5266    5      64 Ssl    9  0.0  0.0 14656 546092 gsd-media-keys  /usr/libexec/gsd-media-keys
